"disasterNumber","state","declarationType","fyDeclared","declarationTitle","incidentBeginDate","placeCode","designatedArea","durationInMonths","declarationInMonths","waitingTime"
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99105,"Livingston (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99107,"Logan (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99111,"McHenry (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99115,"Macon (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99123,"Marshall (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99125,"Mason (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99131,"Mercer (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99133,"Monroe (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99141,"Ogle (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99143,"Peoria (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99149,"Pike (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99157,"Randolph (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99161,"Rock Island (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99167,"Sangamon (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99169,"Schuyler (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99177,"Stephenson (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99179,"Tazewell (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99195,"Whiteside (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99197,"Will (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99201,"Winnebago (County)",0,75.3,0
438,"IL","DR",1974,"SEVERE STORMS & FLOODING",1974-06-10,99203,"Woodford (County)",0,75.3,0
437,"AR","DR",1974,"SEVERE STORMS & FLOODING",1974-06-08,99007,"Benton (County)",0,31.61,0
437,"AR","DR",1974,"SEVERE STORMS & FLOODING",1974-06-08,99027,"Columbia (County)",0,31.61,0
437,"AR","DR",1974,"SEVERE STORMS & FLOODING",1974-06-08,99051,"Garland (County)",0,31.61,0
437,"AR","DR",1974,"SEVERE STORMS & FLOODING",1974-06-08,99069,"Jefferson (County)",0,31.61,0
437,"AR","DR",1974,"SEVERE STORMS & FLOODING",1974-06-08,99071,"Johnson (County)",0,31.61,0
437,"AR","DR",1974,"SEVERE STORMS & FLOODING",1974-06-08,99087,"Madison (County)",0,31.61,0
437,"AR","DR",1974,"SEVERE STORMS & FLOODING",1974-06-08,99123,"St. Francis (County)",0,31.61,0
437,"AR","DR",1974,"SEVERE STORMS & FLOODING",1974-06-08,99139,"Union (County)",0,31.61,0
436,"OH","DR",1974,"SEVERE STORMS & FLOODING",1974-05-31,99095,"Lucas (County)",0,75.63,0
436,"OH","DR",1974,"SEVERE STORMS & FLOODING",1974-05-31,99123,"Ottawa (County)",0,75.63,0
436,"OH","DR",1974,"SEVERE STORMS & FLOODING",1974-05-31,99143,"Sandusky (County)",0,75.63,0
435,"AR","DR",1974,"HEAVY RAINS & FLOODING",1974-05-31,99107,"Phillips (County)",0,31.87,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99005,"Benson (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99009,"Bottineau (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99019,"Cavalier (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99027,"Eddy (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99029,"Emmons (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99031,"Foster (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99035,"Grand Forks (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99049,"McHenry (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99063,"Nelson (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99067,"Pembina (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99069,"Pierce (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99071,"Ramsey (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99075,"Renville (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99079,"Rolette (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99095,"Towner (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99099,"Walsh (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99101,"Ward (County)",0,114.27,0
434,"ND","DR",1974,"HEAVY RAINS, SNOWMELT & FLOODING",1974-05-14,99103,"Wells (County)",0,114.27,0
433,"HI","DR",1974,"HEAVY RAINS & FLOODING",1974-05-07,99003,"Honolulu (County)",0,34,0
433,"HI","DR",1974,"HEAVY RAINS & FLOODING",1974-05-07,99007,"Kauai (County)",0,34,0
432,"CA","DR",1974,"SEVERE STORMS & FLOODING",1974-05-07,99045,"Mendocino (County)",0,83.32,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99001,"Adams (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99023,"Clarke (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99029,"Copiah (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99031,"Covington (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99035,"Forrest (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99037,"Franklin (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99039,"George (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99041,"Greene (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99045,"Hancock (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99047,"Harrison (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99059,"Jackson (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99061,"Jasper (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99063,"Jefferson (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99065,"Jefferson Davis (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99067,"Jones (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99069,"Kemper (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99075,"Lauderdale (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99077,"Lawrence (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99079,"Leake (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99085,"Lincoln (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99091,"Marion (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99099,"Neshoba (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99101,"Newton (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99109,"Pearl River (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99111,"Perry (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99113,"Pike (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99121,"Rankin (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99127,"Simpson (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99129,"Smith (County)",0,54.54,0
430,"MS","DR",1974,"HEAVY RAINS & FLOODING",1974-04-18,99153,"Wayne (County)",0,54.54,0
426,"WV","DR",1974,"SEVERE STORMS & FLOODING",1974-04-11,99019,"Fayette (County)",0,38.64,0
426,"WV","DR",1974,"SEVERE STORMS & FLOODING",1974-04-11,99025,"Greenbrier (County)",0,38.64,0
426,"WV","DR",1974,"SEVERE STORMS & FLOODING",1974-04-11,99081,"Raleigh (County)",0,38.64,0
426,"WV","DR",1974,"SEVERE STORMS & FLOODING",1974-04-11,99109,"Wyoming (County)",0,38.64,0
419,"OK","DR",1974,"HEAVY RAINS & FLOODING",1974-03-22,99071,"Kay (County)",0,23.92,0
419,"OK","DR",1974,"HEAVY RAINS & FLOODING",1974-03-22,99113,"Osage (County)",0,23.92,0
419,"OK","DR",1974,"HEAVY RAINS & FLOODING",1974-03-22,99115,"Ottawa (County)",0,23.92,0
419,"OK","DR",1974,"HEAVY RAINS & FLOODING",1974-03-22,99131,"Rogers (County)",0,23.92,0
419,"OK","DR",1974,"HEAVY RAINS & FLOODING",1974-03-22,99143,"Tulsa (County)",0,23.92,0
419,"OK","DR",1974,"HEAVY RAINS & FLOODING",1974-03-22,99147,"Washington (County)",0,23.92,0
418,"LA","DR",1974,"FLOODING",1974-02-23,99021,"Caldwell (Parish)",0,39.2,0
418,"LA","DR",1974,"FLOODING",1974-02-23,99025,"Catahoula (Parish)",0,39.2,0
418,"LA","DR",1974,"FLOODING",1974-02-23,99029,"Concordia (Parish)",0,39.2,0
418,"LA","DR",1974,"FLOODING",1974-02-23,99041,"Franklin (Parish)",0,39.2,0
418,"LA","DR",1974,"FLOODING",1974-02-23,99059,"La Salle (Parish)",0,39.2,0
418,"LA","DR",1974,"FLOODING",1974-02-23,99073,"Ouachita (Parish)",0,39.2,0
417,"MT","DR",1974,"SEVERE STORMS, FLOODING & LANDSLIDES",1974-01-29,99023,"Deer Lodge (County)",0,35.88,0
417,"MT","DR",1974,"SEVERE STORMS, FLOODING & LANDSLIDES",1974-01-29,99029,"Flathead (County)",0,35.88,0
417,"MT","DR",1974,"SEVERE STORMS, FLOODING & LANDSLIDES",1974-01-29,99035,"Glacier (County)",0,35.88,0
417,"MT","DR",1974,"SEVERE STORMS, FLOODING & LANDSLIDES",1974-01-29,99053,"Lincoln (County)",0,35.88,0
417,"MT","DR",1974,"SEVERE STORMS, FLOODING & LANDSLIDES",1974-01-29,99061,"Mineral (County)",0,35.88,0
417,"MT","DR",1974,"SEVERE STORMS, FLOODING & LANDSLIDES",1974-01-29,99063,"Missoula (County)",0,35.88,0
417,"MT","DR",1974,"SEVERE STORMS, FLOODING & LANDSLIDES",1974-01-29,99089,"Sanders (County)",0,35.88,0
416,"WV","DR",1974,"SEVERE STORMS & FLOODING",1974-01-29,99039,"Kanawha (County)",0,76.88,0
416,"WV","DR",1974,"SEVERE STORMS & FLOODING",1974-01-29,99043,"Lincoln (County)",0,76.88,0
416,"WV","DR",1974,"SEVERE STORMS & FLOODING",1974-01-29,99045,"Logan (County)",0,76.88,0
416,"WV","DR",1974,"SEVERE STORMS & FLOODING",1974-01-29,99059,"Mingo (County)",0,76.88,0
416,"WV","DR",1974,"SEVERE STORMS & FLOODING",1974-01-29,99099,"Wayne (County)",0,76.88,0
415,"ID","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99003,"Adams (County)",0,44.29,0
415,"ID","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99009,"Benewah (County)",0,44.29,0
415,"ID","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99017,"Bonner (County)",0,44.29,0
415,"ID","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99021,"Boundary (County)",0,44.29,0
415,"ID","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99035,"Clearwater (County)",0,44.29,0
415,"ID","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99055,"Kootenai (County)",0,44.29,0
415,"ID","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99057,"Latah (County)",0,44.29,0
415,"ID","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99079,"Shoshone (County)",0,44.29,0
415,"ID","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99087,"Washington (County)",0,44.29,0
414,"WA","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99003,"Asotin (County)",0,44.29,0
414,"WA","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99005,"Benton (County)",0,44.29,0
414,"WA","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99013,"Columbia (County)",0,44.29,0
414,"WA","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99019,"Ferry (County)",0,44.29,0
414,"WA","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99035,"Kitsap (County)",0,44.29,0
414,"WA","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99039,"Klickitat (County)",0,44.29,0
414,"WA","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99041,"Lewis (County)",0,44.29,0
414,"WA","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99045,"Mason (County)",0,44.29,0
414,"WA","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99051,"Pend Oreille (County)",0,44.29,0
414,"WA","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99065,"Stevens (County)",0,44.29,0
414,"WA","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99067,"Thurston (County)",0,44.29,0
414,"WA","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99075,"Whitman (County)",0,44.29,0
414,"WA","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99077,"Yakima (County)",0,44.29,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99003,"Benton (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99005,"Clackamas (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99009,"Columbia (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99011,"Coos (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99015,"Curry (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99019,"Douglas (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99021,"Gilliam (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99027,"Hood River (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99029,"Jackson (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99033,"Josephine (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99039,"Lane (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99041,"Lincoln (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99047,"Marion (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99053,"Polk (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99057,"Tillamook (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99063,"Wallowa (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99065,"Wasco (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99067,"Washington (County)",0,53.32,0
413,"OR","DR",1974,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25,99071,"Yamhill (County)",0,53.32,0
412,"CA","DR",1974,"SEVERE STORMS & FLOODING",1974-01-25,99021,"Glenn (County)",0,67.48,0
412,"CA","DR",1974,"SEVERE STORMS & FLOODING",1974-01-25,99023,"Humboldt (County)",0,67.48,0
412,"CA","DR",1974,"SEVERE STORMS & FLOODING",1974-01-25,99045,"Mendocino (County)",0,67.48,0
412,"CA","DR",1974,"SEVERE STORMS & FLOODING",1974-01-25,99089,"Shasta (County)",0,67.48,0
412,"CA","DR",1974,"SEVERE STORMS & FLOODING",1974-01-25,99093,"Siskiyou (County)",0,67.48,0
412,"CA","DR",1974,"SEVERE STORMS & FLOODING",1974-01-25,99103,"Tehama (County)",0,67.48,0
412,"CA","DR",1974,"SEVERE STORMS & FLOODING",1974-01-25,99105,"Trinity (County)",0,67.48,0
411,"NH","DR",1974,"HEAVY RAINS & FLOODING",1974-01-21,99001,"Belknap (County)",0,44.42,0
411,"NH","DR",1974,"HEAVY RAINS & FLOODING",1974-01-21,99003,"Carroll (County)",0,44.42,0
411,"NH","DR",1974,"HEAVY RAINS & FLOODING",1974-01-21,99005,"Cheshire (County)",0,44.42,0
411,"NH","DR",1974,"HEAVY RAINS & FLOODING",1974-01-21,99009,"Grafton (County)",0,44.42,0
410,"ME","DR",1974,"SEVERE STORMS & FLOODING",1974-01-18,99001,"Androscoggin (County)",0,32.62,0
410,"ME","DR",1974,"SEVERE STORMS & FLOODING",1974-01-18,99003,"Aroostook (County)",0,32.62,0
410,"ME","DR",1974,"SEVERE STORMS & FLOODING",1974-01-18,99007,"Franklin (County)",0,32.62,0
410,"ME","DR",1974,"SEVERE STORMS & FLOODING",1974-01-18,99011,"Kennebec (County)",0,32.62,0
410,"ME","DR",1974,"SEVERE STORMS & FLOODING",1974-01-18,99013,"Knox (County)",0,32.62,0
410,"ME","DR",1974,"SEVERE STORMS & FLOODING",1974-01-18,99015,"Lincoln (County)",0,32.62,0
410,"ME","DR",1974,"SEVERE STORMS & FLOODING",1974-01-18,99017,"Oxford (County)",0,32.62,0
410,"ME","DR",1974,"SEVERE STORMS & FLOODING",1974-01-18,99019,"Penobscot (County)",0,32.62,0
410,"ME","DR",1974,"SEVERE STORMS & FLOODING",1974-01-18,99021,"Piscataquis (County)",0,32.62,0
410,"ME","DR",1974,"SEVERE STORMS & FLOODING",1974-01-18,99023,"Sagadahoc (County)",0,32.62,0
410,"ME","DR",1974,"SEVERE STORMS & FLOODING",1974-01-18,99025,"Somerset (County)",0,32.62,0
410,"ME","DR",1974,"SEVERE STORMS & FLOODING",1974-01-18,99027,"Waldo (County)",0,32.62,0
409,"OK","DR",1974,"SEVERE STORMS & FLOODING",1973-12-10,99001,"Adair (County)",0,30.23,0
409,"OK","DR",1974,"SEVERE STORMS & FLOODING",1973-12-10,99021,"Cherokee (County)",0,30.23,0
409,"OK","DR",1974,"SEVERE STORMS & FLOODING",1973-12-10,99027,"Cleveland (County)",0,30.23,0
409,"OK","DR",1974,"SEVERE STORMS & FLOODING",1973-12-10,99049,"Garvin (County)",0,30.23,0
409,"OK","DR",1974,"SEVERE STORMS & FLOODING",1973-12-10,99061,"Haskell (County)",0,30.23,0
409,"OK","DR",1974,"SEVERE STORMS & FLOODING",1973-12-10,99063,"Hughes (County)",0,30.23,0
409,"OK","DR",1974,"SEVERE STORMS & FLOODING",1973-12-10,99071,"Kay (County)",0,30.23,0
409,"OK","DR",1974,"SEVERE STORMS & FLOODING",1973-12-10,99077,"Latimer (County)",0,30.23,0
409,"OK","DR",1974,"SEVERE STORMS & FLOODING",1973-12-10,99079,"Le Flore (County)",0,30.23,0
409,"OK","DR",1974,"SEVERE STORMS & FLOODING",1973-12-10,99085,"Love (County)",0,30.23,0
409,"OK","DR",1974,"SEVERE STORMS & FLOODING",1973-12-10,99087,"McClain (County)",0,30.23,0
409,"OK","DR",1974,"SEVERE STORMS & FLOODING",1973-12-10,99099,"Murray (County)",0,30.23,0
409,"OK","DR",1974,"SEVERE STORMS & FLOODING",1973-12-10,99121,"Pittsburg (County)",0,30.23,0
409,"OK","DR",1974,"SEVERE STORMS & FLOODING",1973-12-10,99133,"Seminole (County)",0,30.23,0
409,"OK","DR",1974,"SEVERE STORMS & FLOODING",1973-12-10,99135,"Sequoyah (County)",0,30.23,0
408,"AK","DR",1974,"HEAVY RAINS & FLOODING",1973-11-07,75165,"Tanana (ANV/ANVSA)",0,56.77,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99001,"Adair (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99003,"Andrew (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99005,"Atchison (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99021,"Buchanan (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99025,"Caldwell (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99027,"Callaway (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99033,"Carroll (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99041,"Chariton (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99047,"Clay (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99049,"Clinton (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99051,"Cole (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99053,"Cooper (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99061,"Daviess (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99063,"DeKalb (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99071,"Franklin (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99075,"Gentry (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99081,"Harrison (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99087,"Holt (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99089,"Howard (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99103,"Knox (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99107,"Lafayette (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99111,"Lewis (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99117,"Livingston (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99121,"Macon (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99129,"Mercer (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99135,"Moniteau (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99139,"Montgomery (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99147,"Nodaway (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99165,"Platte (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99171,"Putnam (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99177,"Ray (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99195,"Saline (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99197,"Schuyler (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99199,"Scotland (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99205,"Shelby (County)",0,37.72,0
407,"MO","DR",1974,"SEVERE STORMS & FLOODING",1973-11-01,99227,"Worth (County)",0,37.72,0
406,"NE","DR",1974,"SEVERE STORMS & FLOODING",1973-10-20,99025,"Cass (County)",0,36.01,0
406,"NE","DR",1974,"SEVERE STORMS & FLOODING",1973-10-20,99035,"Clay (County)",0,36.01,0
406,"NE","DR",1974,"SEVERE STORMS & FLOODING",1973-10-20,99067,"Gage (County)",0,36.01,0
406,"NE","DR",1974,"SEVERE STORMS & FLOODING",1973-10-20,99095,"Jefferson (County)",0,36.01,0
406,"NE","DR",1974,"SEVERE STORMS & FLOODING",1973-10-20,99097,"Johnson (County)",0,36.01,0
406,"NE","DR",1974,"SEVERE STORMS & FLOODING",1973-10-20,99109,"Lancaster (County)",0,36.01,0
406,"NE","DR",1974,"SEVERE STORMS & FLOODING",1973-10-20,99127,"Nemaha (County)",0,36.01,0
406,"NE","DR",1974,"SEVERE STORMS & FLOODING",1973-10-20,99129,"Nuckolls (County)",0,36.01,0
406,"NE","DR",1974,"SEVERE STORMS & FLOODING",1973-10-20,99131,"Otoe (County)",0,36.01,0
406,"NE","DR",1974,"SEVERE STORMS & FLOODING",1973-10-20,99133,"Pawnee (County)",0,36.01,0
406,"NE","DR",1974,"SEVERE STORMS & FLOODING",1973-10-20,99147,"Richardson (County)",0,36.01,0
